customer_id,offer_taken_date,gender,age,branch_name,branch_rank,valid_upto,bill_amount,offer_usage_count,discount_amount,area_of_branch,customer_comment,food_rating,serving_rating,category,tip_amount,offer_taken,year
CUST0247,2025-02-06,Unknown,30.0,Branch_9,9,2025-05-07,10800.0,0,0.0,Uppal,Too crowded!!!,3.0,2.0,Non-Veg,300,No,2024.0
CUST0248,2025-02-02,M,60.0,Branch_4,4,2025-05-03,540.0,0,0.0,Kukatpally,Not worth it :(,5.0,5.0,Non-Veg,1000,No,2024.0
CUST0249,,Unknown,30.0,Branch_5,5,,45.0,0,0.0,Ameerpet,,3.0,5.0,Non-Veg,50,No,2024.0
CUST0250,2025-02-13,Unknown,30.0,Branch_10,10,2025-05-14,2700.0,0,0.0,Mehdipatnam,good????,1.0,1.0,Veg,10,No,2024.0
CUST0251,,Unknown,60.0,Branch_3,3,,2700.0,0,0.0,Hitech City,Offer okay,1.0,1.0,Veg,20,No,2024.0
CUST0252,,F,18.0,Branch_2,2,,540.0,0,0.0,Gachibowli,Worth the price??,4.0,4.0,Non-Veg,100,No,2024.0
CUST0253,,Unknown,18.0,Branch_2,2,,45.0,0,0.0,Gachibowli,Not worth it :(,5.0,3.0,Non-Veg,0,No,2024.0
CUST0254,,F,25.0,Branch_2,2,,810.0,0,0.0,Gachibowli,Loved it ,4.0,2.0,Veg,20,No,2024.0
CUST0255,,M,25.0,Branch_3,3,,540.0,0,0.0,Hitech City,Crowded but good,3.0,4.0,Veg,50,No,2024.0
CUST0256,2025-01-24,F,30.0,Branch_8,8,2025-04-24,270.0,0,0.0,Dilsukhnagar,good savings,2.0,3.0,Veg,50,No,2024.0
CUST0257,,Unknown,30.0,Branch_7,7,,10800.0,0,0.0,LB Nagar,Offer okay,4.0,3.0,Non-Veg,10,No,2024.0
CUST0258,,Unknown,60.0,Branch_4,4,,540.0,0,0.0,Kukatpally,Worth the price??,4.0,3.0,Veg,300,No,2024.0
CUST0259,,Unknown,45.0,Branch_6,6,,1080.0,0,0.0,Secunderabad,average,4.0,3.0,Veg,100,No,2024.0
CUST0260,2025-02-07,M,30.0,Branch_9,9,2025-05-08,270.0,0,0.0,Uppal,good????,2.0,4.0,Veg,1000,No,2024.0
CUST0261,2025-02-22,F,45.0,Branch_8,8,2025-05-23,10800.0,0,0.0,Dilsukhnagar,,3.0,3.0,Veg,300,No,2024.0
CUST0262,,Unknown,30.0,Branch_2,2,,10800.0,0,0.0,Gachibowli,Not worth it :(,4.0,5.0,Non-Veg,1000,No,2024.0
CUST0263,,M,18.0,Branch_6,6,,1080.0,0,0.0,Secunderabad,Too crowded!!!,2.0,3.0,Non-Veg,20,No,2024.0
CUST0264,2025-02-11,Unknown,30.0,Branch_7,7,2025-05-12,45.0,0,0.0,LB Nagar,good savings,1.0,1.0,Veg,10,No,2024.0
CUST0265,2025-01-29,F,60.0,Branch_10,10,2025-04-29,810.0,0,0.0,Mehdipatnam,Very useful offer!!!,4.0,1.0,Veg,50,No,2024.0
CUST0266,2025-01-08,Unknown,30.0,Branch_5,5,2025-04-08,2700.0,0,0.0,Ameerpet,Too crowded!!!,2.0,5.0,Non-Veg,20,No,2024.0
CUST0267,,Unknown,18.0,Branch_8,8,,45.0,0,0.0,Dilsukhnagar,Average experience,1.0,3.0,Veg,0,No,2024.0
CUST0268,,F,25.0,Branch_3,3,,2700.0,0,0.0,Hitech City,Did not use offer,2.0,3.0,Non-Veg,50,No,2024.0
CUST0269,,F,30.0,Branch_3,3,,270.0,0,0.0,Hitech City,Crowded but good,1.0,3.0,Non-Veg,10,No,2024.0
CUST0270,,M,30.0,Branch_7,7,,1080.0,0,0.0,LB Nagar,,3.0,3.0,Veg,100,No,2024.0
CUST0271,2025-02-21,F,30.0,Branch_6,6,2025-05-22,1080.0,0,0.0,Secunderabad,good savings,3.0,3.0,Non-Veg,100,No,2024.0
CUST0272,,Unknown,18.0,Branch_10,10,,1080.0,0,0.0,Mehdipatnam,Offer okay,3.0,4.0,Non-Veg,10,No,2024.0
CUST0273,,F,60.0,Branch_2,2,,1080.0,0,0.0,Gachibowli,good savings,2.0,3.0,Veg,10,No,2024.0
CUST0274,,Unknown,30.0,Branch_9,9,,2700.0,0,0.0,Uppal,Not worth it :(,2.0,5.0,Non-Veg,50,No,2024.0
CUST0275,2025-02-01,F,30.0,Branch_3,3,2025-05-02,1080.0,0,0.0,Hitech City,Average experience,2.0,2.0,Veg,1000,No,2024.0
CUST0276,,M,30.0,Branch_6,6,,1080.0,0,0.0,Secunderabad,Worth the price??,2.0,4.0,Non-Veg,100,No,2024.0
CUST0277,,Unknown,30.0,Branch_8,8,,810.0,0,0.0,Dilsukhnagar,Not much benefit,2.0,1.0,Non-Veg,0,No,2024.0
CUST0278,2025-01-19,F,30.0,Branch_5,5,2025-04-19,540.0,0,0.0,Ameerpet,Not worth it :(,3.0,4.0,Non-Veg,100,No,2024.0
CUST0279,2025-02-06,M,30.0,Branch_6,6,2025-05-07,540.0,0,0.0,Secunderabad,Did not use offer,2.0,4.0,Veg,300,No,2024.0
CUST0280,2025-01-20,M,30.0,Branch_6,6,2025-04-20,45.0,0,0.0,Secunderabad,average,1.0,2.0,Veg,1000,No,2024.0
CUST0281,,Unknown,25.0,Branch_10,10,,10800.0,0,0.0,Mehdipatnam,Not worth it :(,2.0,2.0,Veg,1000,No,2024.0
CUST0282,2025-02-06,F,60.0,Branch_9,9,2025-05-07,1080.0,0,0.0,Uppal,good????,3.0,3.0,Non-Veg,20,No,2024.0
CUST0283,2025-01-09,Unknown,25.0,Branch_1,1,2025-04-09,10800.0,0,0.0,Madhapur,good????,2.0,2.0,Veg,300,No,2024.0
CUST0284,,Unknown,25.0,Branch_7,7,,10800.0,0,0.0,LB Nagar,Not worth it :(,3.0,3.0,Non-Veg,50,No,2024.0
CUST0285,,Unknown,45.0,Branch_2,2,,810.0,0,0.0,Gachibowli,good????,3.0,4.0,Non-Veg,20,No,2024.0
CUST0286,2025-02-25,Unknown,18.0,Branch_8,8,2025-05-26,10800.0,0,0.0,Dilsukhnagar,Too crowded!!!,5.0,4.0,Veg,50,No,2024.0
CUST0287,2025-02-01,F,30.0,Branch_6,6,2025-05-02,540.0,0,0.0,Secunderabad,Too crowded!!!,3.0,3.0,Veg,0,No,2024.0
CUST0288,2025-02-10,F,30.0,Branch_2,2,2025-05-11,10800.0,0,0.0,Gachibowli,Not much benefit,1.0,4.0,Veg,300,No,2024.0
CUST0289,2025-02-26,M,60.0,Branch_5,5,2025-05-27,540.0,0,0.0,Ameerpet,Average experience,1.0,3.0,Non-Veg,300,No,2024.0
CUST0290,2025-01-04,Unknown,18.0,Branch_4,4,2025-04-04,2700.0,0,0.0,Kukatpally,good????,1.0,1.0,Veg,50,No,2024.0
CUST0291,2025-01-09,M,30.0,Branch_8,8,2025-04-09,270.0,0,0.0,Dilsukhnagar,good????,3.0,1.0,Non-Veg,300,No,2024.0
CUST0292,2025-01-31,M,60.0,Branch_2,2,2025-05-01,270.0,0,0.0,Gachibowli,Offer okay,3.0,2.0,Non-Veg,1000,No,2024.0
CUST0293,2025-02-11,F,30.0,Branch_1,1,2025-05-12,270.0,0,0.0,Madhapur,Offer okay,3.0,2.0,Non-Veg,300,No,2024.0
CUST0294,2025-02-28,M,18.0,Branch_4,4,2025-05-29,1080.0,0,0.0,Kukatpally,Worth the price??,1.0,5.0,Non-Veg,50,No,2024.0
CUST0295,,F,45.0,Branch_3,3,,810.0,0,0.0,Hitech City,Loved it ,1.0,2.0,Non-Veg,100,No,2024.0
CUST0296,,Unknown,30.0,Branch_1,1,,10800.0,0,0.0,Madhapur,Did not use offer,5.0,5.0,Veg,300,No,2024.0
CUST0297,,F,30.0,Branch_1,1,,540.0,0,0.0,Madhapur,Crowded but good,1.0,2.0,Non-Veg,300,No,2024.0
CUST0298,2025-02-03,Unknown,30.0,Branch_3,3,2025-05-04,540.0,0,0.0,Hitech City,Offer okay,5.0,3.0,Veg,1000,No,2024.0
CUST0299,,M,30.0,Branch_1,1,,10800.0,0,0.0,Madhapur,Average experience,2.0,1.0,Veg,1000,No,2024.0
CUST0300,,Unknown,30.0,Branch_9,9,,1080.0,0,0.0,Uppal,good????,4.0,1.0,Non-Veg,100,No,2024.0
CUST0301,2025-01-18,Unknown,30.0,Branch_3,3,2025-04-18,540.0,0,0.0,Hitech City,Not worth it :(,3.0,3.0,Non-Veg,300,No,2024.0
CUST0302,2025-01-20,M,30.0,Branch_4,4,2025-04-20,810.0,0,0.0,Kukatpally,good savings,4.0,1.0,Non-Veg,100,No,2024.0
CUST0303,2025-01-20,M,30.0,Branch_3,3,2025-04-20,2700.0,0,0.0,Hitech City,good????,2.0,3.0,Veg,10,No,2024.0
CUST0304,,Unknown,25.0,Branch_9,9,,540.0,0,0.0,Uppal,Offer okay,2.0,3.0,Veg,300,No,2024.0
CUST0305,2025-02-19,M,45.0,Branch_5,5,2025-05-20,540.0,0,0.0,Ameerpet,good????,5.0,3.0,Veg,50,No,2024.0
CUST0306,,Unknown,25.0,Branch_1,1,,1080.0,0,0.0,Madhapur,Offer okay,2.0,3.0,Veg,100,No,2024.0
CUST0307,2025-01-15,M,30.0,Branch_4,4,2025-04-15,1080.0,0,0.0,Kukatpally,Offer okay,4.0,2.0,Veg,1000,No,2024.0
CUST0308,2025-02-05,F,60.0,Branch_7,7,2025-05-06,2700.0,0,0.0,LB Nagar,,4.0,3.0,Veg,20,No,2024.0
CUST0309,2025-02-06,F,30.0,Branch_1,1,2025-05-07,45.0,0,0.0,Madhapur,Too crowded!!!,5.0,1.0,Non-Veg,0,No,2024.0
CUST0310,,Unknown,18.0,Branch_5,5,,10800.0,0,0.0,Ameerpet,Did not use offer,4.0,1.0,Veg,10,No,2024.0
CUST0311,,F,30.0,Branch_10,10,,1080.0,0,0.0,Mehdipatnam,Offer okay,5.0,4.0,Veg,300,No,2024.0
CUST0312,2025-01-10,M,60.0,Branch_6,6,2025-04-10,810.0,0,0.0,Secunderabad,Very useful offer!!!,3.0,4.0,Non-Veg,300,No,2024.0
CUST0313,,F,30.0,Branch_9,9,,45.0,0,0.0,Uppal,Not much benefit,1.0,2.0,Non-Veg,20,No,2024.0
CUST0314,2025-01-03,Unknown,18.0,Branch_6,6,2025-04-03,10800.0,0,0.0,Secunderabad,Not worth it :(,1.0,5.0,Veg,300,No,2024.0
CUST0315,,M,30.0,Branch_10,10,,45.0,0,0.0,Mehdipatnam,Loved it ,2.0,2.0,Veg,20,No,2024.0
CUST0316,,Unknown,30.0,Branch_6,6,,10800.0,0,0.0,Secunderabad,Average experience,2.0,1.0,Veg,10,No,2024.0
CUST0317,2025-01-10,Unknown,18.0,Branch_6,6,2025-04-10,270.0,0,0.0,Secunderabad,Did not use offer,3.0,2.0,Non-Veg,20,No,2024.0
CUST0318,,F,45.0,Branch_2,2,,540.0,0,0.0,Gachibowli,average,3.0,3.0,Non-Veg,0,No,2024.0
CUST0319,2025-02-23,Unknown,30.0,Branch_4,4,2025-05-24,540.0,0,0.0,Kukatpally,Did not use offer,1.0,3.0,Veg,20,No,2024.0
CUST0320,2025-01-02,F,18.0,Branch_9,9,2025-04-02,10800.0,0,0.0,Uppal,Not much benefit,1.0,2.0,Veg,0,No,2024.0
CUST0321,2025-02-23,Unknown,18.0,Branch_7,7,2025-05-24,270.0,0,0.0,LB Nagar,Not worth it :(,5.0,3.0,Veg,0,No,2024.0
CUST0322,2025-01-13,Unknown,18.0,Branch_2,2,2025-04-13,810.0,0,0.0,Gachibowli,Very useful offer!!!,4.0,1.0,Veg,100,No,2024.0
CUST0323,,Unknown,30.0,Branch_7,7,,10800.0,0,0.0,LB Nagar,Crowded but good,3.0,4.0,Veg,20,No,2024.0
CUST0324,2025-02-28,M,30.0,Branch_3,3,2025-05-29,540.0,0,0.0,Hitech City,Loved it ,3.0,4.0,Non-Veg,100,No,2024.0
CUST0325,,Unknown,25.0,Branch_5,5,,45.0,0,0.0,Ameerpet,Crowded but good,2.0,3.0,Non-Veg,10,No,2024.0
CUST0326,2025-01-25,Unknown,60.0,Branch_9,9,2025-04-25,2700.0,0,0.0,Uppal,,5.0,5.0,Veg,50,No,2024.0
CUST0327,,F,30.0,Branch_6,6,,270.0,0,0.0,Secunderabad,,3.0,1.0,Non-Veg,100,No,2024.0
CUST0328,,F,18.0,Branch_4,4,,10800.0,0,0.0,Kukatpally,,3.0,2.0,Veg,100,No,2024.0
CUST0329,2025-02-18,Unknown,25.0,Branch_7,7,2025-05-19,1080.0,0,0.0,LB Nagar,Worth the price??,2.0,5.0,Veg,1000,No,2024.0
CUST0330,,F,30.0,Branch_6,6,,1080.0,0,0.0,Secunderabad,average,4.0,5.0,Veg,10,No,2024.0
CUST0331,,F,30.0,Branch_1,1,,45.0,0,0.0,Madhapur,Very useful offer!!!,5.0,4.0,Veg,20,No,2024.0
CUST0332,2025-02-21,M,30.0,Branch_6,6,2025-05-22,540.0,0,0.0,Secunderabad,Worth the price??,5.0,3.0,Veg,1000,No,2024.0
CUST0333,2025-02-24,Unknown,30.0,Branch_2,2,2025-05-25,10800.0,0,0.0,Gachibowli,Not worth it :(,1.0,3.0,Veg,20,No,2024.0
CUST0334,2025-01-11,Unknown,25.0,Branch_8,8,2025-04-11,810.0,0,0.0,Dilsukhnagar,good????,5.0,3.0,Non-Veg,1000,No,2024.0
CUST0335,,F,30.0,Branch_10,10,,270.0,0,0.0,Mehdipatnam,Average experience,3.0,3.0,Veg,10,No,2024.0
CUST0336,2025-02-16,M,25.0,Branch_7,7,2025-05-17,2700.0,0,0.0,LB Nagar,Not worth it :(,3.0,5.0,Veg,300,No,2024.0
CUST0337,2025-03-01,F,60.0,Branch_2,2,2025-05-30,270.0,0,0.0,Gachibowli,Offer okay,2.0,3.0,Veg,1000,No,2024.0
CUST0338,,F,30.0,Branch_5,5,,810.0,0,0.0,Ameerpet,good????,1.0,3.0,Veg,1000,No,2024.0
CUST0339,2025-02-16,F,30.0,Branch_7,7,2025-05-17,45.0,0,0.0,LB Nagar,Not much benefit,4.0,3.0,Non-Veg,50,No,2024.0
CUST0340,2025-02-23,F,30.0,Branch_4,4,2025-05-24,10800.0,0,0.0,Kukatpally,good savings,1.0,3.0,Veg,20,No,2024.0
CUST0341,,F,30.0,Branch_6,6,,45.0,0,0.0,Secunderabad,Worth the price??,3.0,1.0,Non-Veg,0,No,2024.0
CUST0342,,M,30.0,Branch_8,8,,1080.0,0,0.0,Dilsukhnagar,Loved it ,2.0,5.0,Non-Veg,10,No,2024.0
CUST0343,2025-01-07,Unknown,45.0,Branch_7,7,2025-04-07,270.0,0,0.0,LB Nagar,Average experience,2.0,1.0,Veg,50,No,2024.0
CUST0344,,M,30.0,Branch_6,6,,270.0,0,0.0,Secunderabad,good savings,3.0,3.0,Non-Veg,100,No,2024.0
CUST0345,,F,25.0,Branch_1,1,,270.0,0,0.0,Madhapur,Loved it ,3.0,1.0,Non-Veg,1000,No,2024.0
CUST0346,2025-01-20,M,30.0,Branch_5,5,2025-04-20,810.0,0,0.0,Ameerpet,Worth the price??,3.0,4.0,Veg,10,No,2024.0
CUST0347,,Unknown,45.0,Branch_8,8,,45.0,0,0.0,Dilsukhnagar,,3.0,5.0,Veg,10,No,2024.0
CUST0348,2025-01-06,F,30.0,Branch_7,7,2025-04-06,540.0,0,0.0,LB Nagar,average,4.0,5.0,Non-Veg,100,No,2024.0
CUST0349,,Unknown,18.0,Branch_8,8,,1080.0,0,0.0,Dilsukhnagar,Crowded but good,3.0,1.0,Non-Veg,100,No,2024.0
CUST0350,2025-01-08,F,30.0,Branch_3,3,2025-04-08,810.0,0,0.0,Hitech City,Worth the price??,1.0,4.0,Veg,300,No,2024.0
CUST0351,,Unknown,60.0,Branch_3,3,,270.0,0,0.0,Hitech City,,3.0,1.0,Veg,50,No,2024.0
CUST0352,,Unknown,30.0,Branch_5,5,,1080.0,0,0.0,Ameerpet,Too crowded!!!,3.0,5.0,Non-Veg,100,No,2024.0
CUST0353,,F,18.0,Branch_3,3,,45.0,0,0.0,Hitech City,,1.0,5.0,Veg,1000,No,2024.0
CUST0354,,Unknown,45.0,Branch_6,6,,10800.0,0,0.0,Secunderabad,Crowded but good,3.0,4.0,Non-Veg,100,No,2024.0
CUST0355,,Unknown,25.0,Branch_5,5,,45.0,0,0.0,Ameerpet,Not worth it :(,5.0,3.0,Non-Veg,50,No,2024.0
CUST0356,2025-01-26,Unknown,60.0,Branch_8,8,2025-04-26,2700.0,0,0.0,Dilsukhnagar,Very useful offer!!!,3.0,3.0,Veg,20,No,2024.0
CUST0357,,F,25.0,Branch_2,2,,10800.0,0,0.0,Gachibowli,Average experience,3.0,4.0,Veg,20,No,2024.0
CUST0358,,F,30.0,Branch_2,2,,1080.0,0,0.0,Gachibowli,,4.0,3.0,Non-Veg,1000,No,2024.0
CUST0359,,F,18.0,Branch_9,9,,10800.0,0,0.0,Uppal,Average experience,3.0,5.0,Non-Veg,10,No,2024.0
CUST0360,2025-01-12,F,30.0,Branch_1,1,2025-04-12,10800.0,0,0.0,Madhapur,Not much benefit,1.0,3.0,Non-Veg,10,No,2024.0
CUST0361,,Unknown,18.0,Branch_9,9,,540.0,0,0.0,Uppal,Loved it ,1.0,2.0,Veg,50,No,2024.0
CUST0362,,Unknown,60.0,Branch_10,10,,270.0,0,0.0,Mehdipatnam,Worth the price??,3.0,3.0,Non-Veg,0,No,2024.0
CUST0363,,F,30.0,Branch_1,1,,45.0,0,0.0,Madhapur,average,2.0,3.0,Veg,300,No,2024.0
CUST0364,2025-01-18,Unknown,25.0,Branch_1,1,2025-04-18,810.0,0,0.0,Madhapur,Loved it ,2.0,5.0,Veg,10,No,2024.0
CUST0365,,Unknown,30.0,Branch_5,5,,1080.0,0,0.0,Ameerpet,average,3.0,4.0,Veg,10,No,2024.0
CUST0366,,Unknown,18.0,Branch_9,9,,540.0,0,0.0,Uppal,Very useful offer!!!,5.0,3.0,Veg,100,No,2024.0
CUST0367,,Unknown,18.0,Branch_2,2,,540.0,0,0.0,Gachibowli,Offer okay,3.0,3.0,Veg,1000,No,2024.0
CUST0368,,F,25.0,Branch_5,5,,540.0,0,0.0,Ameerpet,Did not use offer,2.0,1.0,Non-Veg,50,No,2024.0
CUST0369,,Unknown,45.0,Branch_1,1,,2700.0,0,0.0,Madhapur,Average experience,4.0,4.0,Non-Veg,300,No,2024.0
CUST0370,2025-02-07,F,30.0,Branch_6,6,2025-05-08,1080.0,0,0.0,Secunderabad,,3.0,3.0,Non-Veg,20,No,2024.0
CUST0371,2025-02-23,Unknown,25.0,Branch_2,2,2025-05-24,1080.0,0,0.0,Gachibowli,good????,3.0,3.0,Non-Veg,1000,No,2024.0
CUST0372,2025-03-02,Unknown,30.0,Branch_4,4,2025-05-31,540.0,0,0.0,Kukatpally,good????,3.0,4.0,Veg,20,No,2024.0
CUST0373,,M,30.0,Branch_8,8,,1080.0,0,0.0,Dilsukhnagar,Very useful offer!!!,3.0,5.0,Non-Veg,100,No,2024.0
CUST0374,2025-01-31,Unknown,30.0,Branch_7,7,2025-05-01,1080.0,0,0.0,LB Nagar,Very useful offer!!!,2.0,2.0,Veg,20,No,2024.0
CUST0375,,Unknown,25.0,Branch_3,3,,1080.0,0,0.0,Hitech City,Too crowded!!!,1.0,4.0,Veg,300,No,2024.0
CUST0376,2025-01-21,F,25.0,Branch_4,4,2025-04-21,45.0,0,0.0,Kukatpally,Not much benefit,1.0,2.0,Non-Veg,50,No,2024.0
CUST0377,,Unknown,30.0,Branch_8,8,,810.0,0,0.0,Dilsukhnagar,Very useful offer!!!,5.0,2.0,Non-Veg,20,No,2024.0
CUST0378,2025-02-27,M,30.0,Branch_4,4,2025-05-28,10800.0,0,0.0,Kukatpally,Loved it ,3.0,2.0,Veg,300,No,2024.0
CUST0379,,Unknown,45.0,Branch_2,2,,540.0,0,0.0,Gachibowli,Worth the price??,1.0,1.0,Veg,20,No,2024.0
CUST0380,,Unknown,30.0,Branch_10,10,,2700.0,0,0.0,Mehdipatnam,,3.0,2.0,Veg,50,No,2024.0
CUST0381,,Unknown,30.0,Branch_3,3,,10800.0,0,0.0,Hitech City,,2.0,3.0,Veg,10,No,2024.0
CUST0382,2025-02-07,Unknown,45.0,Branch_1,1,2025-05-08,270.0,0,0.0,Madhapur,Too crowded!!!,5.0,5.0,Veg,100,No,2024.0
CUST0383,2025-02-12,M,30.0,Branch_1,1,2025-05-13,2700.0,0,0.0,Madhapur,Not much benefit,4.0,1.0,Non-Veg,20,No,2024.0
CUST0384,,M,45.0,Branch_4,4,,2700.0,0,0.0,Kukatpally,Crowded but good,3.0,1.0,Non-Veg,100,No,2024.0
CUST0385,,Unknown,18.0,Branch_3,3,,1080.0,0,0.0,Hitech City,Did not use offer,3.0,5.0,Veg,20,No,2024.0
CUST0386,2025-02-20,Unknown,30.0,Branch_4,4,2025-05-21,810.0,0,0.0,Kukatpally,Offer okay,3.0,4.0,Veg,10,No,2024.0
CUST0387,2025-02-05,Unknown,30.0,Branch_8,8,2025-05-06,270.0,0,0.0,Dilsukhnagar,Very useful offer!!!,1.0,3.0,Veg,0,No,2024.0
CUST0388,,M,18.0,Branch_9,9,,270.0,0,0.0,Uppal,,3.0,3.0,Veg,50,No,2024.0
CUST0389,,M,25.0,Branch_1,1,,540.0,0,0.0,Madhapur,average,1.0,3.0,Veg,1000,No,2024.0
CUST0390,,M,30.0,Branch_2,2,,810.0,0,0.0,Gachibowli,Very useful offer!!!,2.0,3.0,Non-Veg,10,No,2024.0
CUST0391,,Unknown,18.0,Branch_10,10,,540.0,0,0.0,Mehdipatnam,Offer okay,3.0,2.0,Veg,50,No,2024.0
CUST0392,,Unknown,30.0,Branch_7,7,,810.0,0,0.0,LB Nagar,Loved it ,2.0,1.0,Veg,300,No,2024.0
CUST0393,2025-03-02,Unknown,30.0,Branch_10,10,2025-05-31,270.0,0,0.0,Mehdipatnam,Worth the price??,5.0,4.0,Veg,100,No,2024.0
CUST0394,2025-02-25,Unknown,30.0,Branch_3,3,2025-05-26,10800.0,0,0.0,Hitech City,good savings,4.0,4.0,Veg,0,No,2024.0
CUST0395,,F,60.0,Branch_1,1,,2700.0,0,0.0,Madhapur,Did not use offer,5.0,3.0,Non-Veg,100,No,2024.0
CUST0396,2025-01-28,Unknown,25.0,Branch_6,6,2025-04-28,2700.0,0,0.0,Secunderabad,average,5.0,5.0,Veg,0,No,2024.0
CUST0397,2025-02-02,M,30.0,Branch_3,3,2025-05-03,810.0,0,0.0,Hitech City,Offer okay,2.0,3.0,Veg,0,No,2024.0
CUST0398,2025-02-05,M,30.0,Branch_4,4,2025-05-06,810.0,0,0.0,Kukatpally,Not much benefit,5.0,4.0,Veg,1000,No,2024.0
CUST0399,,Unknown,30.0,Branch_2,2,,810.0,0,0.0,Gachibowli,good savings,4.0,4.0,Veg,100,No,2024.0
CUST0400,2025-02-22,Unknown,30.0,Branch_10,10,2025-05-23,10800.0,0,0.0,Mehdipatnam,Loved it ,3.0,4.0,Veg,20,No,2024.0
CUST0401,2025-02-22,Unknown,60.0,Branch_9,9,2025-05-23,10800.0,0,0.0,Uppal,good????,4.0,1.0,Veg,1000,No,2024.0
CUST0402,2025-01-01,Unknown,18.0,Branch_5,5,2025-04-01,540.0,0,0.0,Ameerpet,Very useful offer!!!,2.0,4.0,Veg,1000,No,2024.0
CUST0403,,F,30.0,Branch_10,10,,45.0,0,0.0,Mehdipatnam,good savings,4.0,2.0,Non-Veg,1000,No,2024.0
CUST0404,2025-02-15,M,30.0,Branch_1,1,2025-05-16,45.0,0,0.0,Madhapur,Not much benefit,3.0,5.0,Non-Veg,10,No,2024.0
CUST0405,,Unknown,30.0,Branch_1,1,,45.0,0,0.0,Madhapur,,5.0,2.0,Non-Veg,100,No,2024.0
CUST0406,2025-02-16,Unknown,30.0,Branch_10,10,2025-05-17,270.0,0,0.0,Mehdipatnam,Crowded but good,5.0,3.0,Veg,20,No,2024.0
CUST0407,,F,25.0,Branch_8,8,,540.0,0,0.0,Dilsukhnagar,Crowded but good,5.0,3.0,Non-Veg,100,No,2024.0
CUST0408,,Unknown,30.0,Branch_9,9,,10800.0,0,0.0,Uppal,,2.0,5.0,Non-Veg,20,No,2024.0
CUST0409,,Unknown,18.0,Branch_3,3,,2700.0,0,0.0,Hitech City,Too crowded!!!,3.0,5.0,Non-Veg,100,No,2024.0
CUST0410,,Unknown,30.0,Branch_9,9,,2700.0,0,0.0,Uppal,Too crowded!!!,1.0,5.0,Veg,0,No,2024.0
CUST0411,,F,45.0,Branch_1,1,,270.0,0,0.0,Madhapur,Too crowded!!!,2.0,3.0,Non-Veg,20,No,2024.0
CUST0412,2025-02-23,M,60.0,Branch_4,4,2025-05-24,2700.0,0,0.0,Kukatpally,average,4.0,1.0,Non-Veg,1000,No,2024.0
CUST0413,2025-02-17,Unknown,30.0,Branch_9,9,2025-05-18,1080.0,0,0.0,Uppal,,4.0,4.0,Non-Veg,1000,No,2024.0
CUST0414,,Unknown,30.0,Branch_1,1,,1080.0,0,0.0,Madhapur,Not worth it :(,4.0,2.0,Non-Veg,300,No,2024.0
CUST0415,,F,30.0,Branch_9,9,,10800.0,0,0.0,Uppal,Average experience,4.0,2.0,Non-Veg,0,No,2024.0
CUST0416,2025-01-12,Unknown,45.0,Branch_1,1,2025-04-12,1080.0,0,0.0,Madhapur,Did not use offer,3.0,2.0,Veg,100,No,2024.0
CUST0417,,F,30.0,Branch_8,8,,45.0,0,0.0,Dilsukhnagar,Worth the price??,3.0,5.0,Veg,1000,No,2024.0
CUST0418,,Unknown,18.0,Branch_9,9,,810.0,0,0.0,Uppal,Too crowded!!!,3.0,3.0,Non-Veg,10,No,2024.0
CUST0419,2025-02-03,Unknown,18.0,Branch_7,7,2025-05-04,10800.0,0,0.0,LB Nagar,Offer okay,2.0,2.0,Non-Veg,20,No,2024.0
CUST0420,,Unknown,30.0,Branch_4,4,,540.0,0,0.0,Kukatpally,good savings,3.0,3.0,Non-Veg,10,No,2024.0
CUST0421,2025-01-03,Unknown,45.0,Branch_2,2,2025-04-03,540.0,0,0.0,Gachibowli,Did not use offer,3.0,3.0,Veg,100,No,2024.0
CUST0422,,Unknown,30.0,Branch_8,8,,1080.0,0,0.0,Dilsukhnagar,Average experience,3.0,2.0,Veg,100,No,2024.0
CUST0423,2025-03-02,M,18.0,Branch_9,9,2025-05-31,270.0,0,0.0,Uppal,,3.0,3.0,Veg,1000,No,2024.0
CUST0424,,Unknown,18.0,Branch_4,4,,10800.0,0,0.0,Kukatpally,good????,3.0,2.0,Veg,50,No,2024.0
CUST0425,,M,25.0,Branch_2,2,,45.0,0,0.0,Gachibowli,Too crowded!!!,3.0,5.0,Veg,100,No,2024.0
CUST0426,2025-02-28,Unknown,60.0,Branch_7,7,2025-05-29,810.0,0,0.0,LB Nagar,Very useful offer!!!,4.0,3.0,Veg,100,No,2024.0
CUST0427,2025-02-11,M,18.0,Branch_10,10,2025-05-12,1080.0,0,0.0,Mehdipatnam,Offer okay,5.0,1.0,Veg,1000,No,2024.0
CUST0428,,Unknown,30.0,Branch_5,5,,1080.0,0,0.0,Ameerpet,Crowded but good,3.0,1.0,Non-Veg,10,No,2024.0
CUST0429,2025-01-09,Unknown,25.0,Branch_9,9,2025-04-09,810.0,0,0.0,Uppal,Average experience,3.0,3.0,Non-Veg,20,No,2024.0
CUST0430,2025-02-05,M,30.0,Branch_1,1,2025-05-06,1080.0,0,0.0,Madhapur,Did not use offer,5.0,1.0,Veg,10,No,2024.0
CUST0431,,F,25.0,Branch_9,9,,270.0,0,0.0,Uppal,Worth the price??,2.0,5.0,Veg,10,No,2024.0
